Unnamed: 0,content,label
287,ladies        gt   gt  broken heart want understand guys better check underground book called power pussy amazon  best book ever us girls  oh  warning   39  18  lol,1
1680,song 629 million views 7 million people world,0
879,plz check fablife  welcome fablife diys challenges plz subscribe thx,1
1591,subscribe channel,1
1352,check playlist youtube,1
1318,best song ever,0
1816,fucking hate   write songs got producers  second tha fack every song almost nude mayby attention hooker,0
939,dance dance      psy,1
1898,honestly speaking except taylor swift adele lile modern day singers  must say whenever hear song feel goosebumps  quite inspiring   thanks miss perry,0
792,love song,0
581,good times,0
889,check channel,1
441,3 yrs ago health scare thankfully ’ okay  realized ’ living life fullest  ’ mission everything ’ always wanted  found going die tomorrow would happy ’ accomplished would regret certain things  sorry spamming ’ trying motivate people things ’ always wanted  ’ bored come see ’ done far  almost 1000 subscribers started,1
1726,katy beautiful  song catchy  rapper 25000 subscribers  thumbs hate take shit water splashes balls,1
1366,check video youtube,1
282,check page adam b beats 2013,1
771,hey music fans really appreciate take time read  check music    39  15 year old boy dreaming successful musician music world  lots covers  piano covers    39  money advertise  simple thumbs comment  comment videos subscription would step forward  seconds life   39  regret    thank u people give chance,1
1049,hey guys  check  kollektivet  slappin  penis  think deserve much credit receive,1
1128,bing rewards  earn free money  u cant get ur virus blue,1
8,aslamu lykum  pakistan,1
98,gon na stand hear cry,0
529,like,0
1778,man hot one  male companions visit profile check coolest sextoy ever made,1
1752,song addicting  hook dope catchy  love video  getting popular fast rap real  thumbs piss next water toilet quiet,1
798,never forget song life like comment hearing song like year,1
209,every single one songs brings back place never go back hurts bad inside,0
1426,los invito subscribirse mi canal,1
1537,hahaa dance tightttt  br    br   know   39   quot  …ain   39  got time demo man  quot  check stuff  br    br   slappers slappers bangers  click link peep game  enjoy   br    br    href,1
1251,came vanoss,0
1007,still watching 2 years later,0
667,shakira,0
1730,nokia spotted,0
1152,2011 last year decent music,0
1415,check playlist youtube,1
459,every time hear song  think iniesta   39  goal netherlands,0
1369,check video youtube  fb,1
86,near one eminems actual best songs  real fans know im talking  untitled  cold wind blows  welcome 2 hell  elevator  business  wtp  almost famous  25 life  rock bottom  apologies  song dance  without  way  toy soldiers  mosh insane  lt  songs top head   39  better,0
1538,check music niggas,1
1295,favorite song,0
1879,hii youtube,0
1225,music yeah,0
1464,check video youtube,1
623,hey guys whats  found app lets get free gift card vouchers like psn cards  xbox live cards even amazon gift cards  free  simply download app app store  called juno wallet  sign app complete surveys download free apps get money like 10 cents  also  type code im2458444  also start  025 free,1
373,eminem new song check videos,1
1608,ima rapper trying get notice please check mixtape datpiffcommixtapesdetailphp  id633807,1
80,love music,0
577,like,0
122,listen  check andrew guasch  crazy  sick flow    39  dope    39   like subscribe   ill aftermath tde soon enough  one love  peace,1
977,oppa  lt  3,0
841,sub channel reason,1
1587,please check stuff  make feedback,1
172,nicei,0
1109,check music videos  fuego  u la la remix hyperurlcok6a5xt,1
1417,subscribe  span class  proflinkwrapper    span class  proflinkprefix     span   class  proflink  href   oid  104999962146104962510   supermariologan    span  thot robot dudes r epic awsome,1
537,waka waka,0
1441,check playlist youtube,1
31,39  love someone soo much  love way u lie,0
703,perfect,0
1885,curti  click,1
1387,please subscribe channel  thanks,1
9,eminem idol people españa mexico latinoamerica,0
1876,know someone see dream… ’ greatest videos best quality right feel like getting anywhere need help could possibly watch videos means world please thumbs others see… appreciate much please listen hate  honestly appreciate much ’ love give 17 year old chance,1
6,go check rapping video called four wheels please,1
1498,check video youtube,1
1111,wwwmarketglorycomstrategygamelordviperas,1
461,love song much  lt  3  br   keep em   39  coming,0
457,love song,0
423,check new em cover video trailer,1
458,wery good,0
843,2 billion  coming soon,0
449,best world cup song ever,0
787,nice meet  johnny  1 already know music  thumb  found way   2 want hear original songs completely made 1 person  continue reading  sing  write original musiclyrics  amp  play guitar  bass  drums  amp  keyboards    39  1manband  music completely independent  amp  100  listenersupported  want hear  amp    39  willing help record new album  click namepicture  enjoy music  wish awesome day,1
1376,check playlist youtube   br    br,1
962,found song,0
1289,cool song ever good thing,0
187,eminem insperasen fav,0
1895,song means much thank soooooooooooooooooooooooooooooooooooooooo much    xxx,0
1361,please   39  like comment watching 2015,1
1298,awesome,0
233,love song,0
816,watch  vvtarggvgtwq check,1
1035,funny thing song made 2009 took 2 years get america,0
1811,hey  know people like kind comments  amp  see spam  see free advertising  please check cover sparks fly taylor swift  best ever know  maybe encouraging words wisdom many become better  please go channel check,1
1228,likkee,0
1502,check video youtube,1
410,bad,0
1826,hear katy singing  cry  song got depth,0
162,guys check extraordinary website called moneygqcom  make money online start working home today  making  3000 per month moneygqcom  visit moneygqcom check  metal drews reflective effect  expansion intervene hilarious bit  sneeze witnesss smoke,1
1597,really love video,1
1242,i´m shufflin still today,0
839,everyone please come check newest song memories martin luther king jr,1
1602,download make money today,1
1217,wow love,0
811,shakira best dancer,0
1425,subscribe chanell,1
405,love songs  br   supper cool  br,0
625,waka waka   check new halloween video,1
481,love song,0
506,help shakira become first female hit 1billiom views    39  decided watch video least one day  everyday  shakifans r close hit replay button,0
1724,three bigger secrets  think good enough skinny size  bisexual sweat really freaking bad nervous   check secret austin mahone new single,1
240,eminem gets 1 penny per view would 600 million dollars,1
538,oh god go 1 billion replay love shakira,0
1141,hey guys    39  human  br    br    br     39  want human  want sexy fucking giraffe  br    br    br   already money surgery elongate spinal core  surgery change skin pigment  everything else  like post others root dream      br    br    br   im fucking  make music  check first song   rel  nofollow  class  othashtag  href     giraffebruuh,1
264,90   39  rap fans  check big pun    39  beware   39  cover  likes n comments much appreciated,1
1104,still day wonder video popular   illuminati confirmed,0
1687,watch videos xx,1
1600,watch maroon 5 latest 2nd single v  always  wwwyoutube  comwatch  vtq046fuau00,1
320,hope everyone good spirits   39  hard working student   39  also passionate singer look foward day make music share   39  covers  check channel    39  done covers miley cyrus  imagine dragons  lana del rey  drake  macklemore  pink countless others  subscribe want  goal   39  become famous inspire fyi   39  spamming  everyone right freedom speech  thanks,1
1621,hey guys go check video name  growtopia story,1
848,projects effects  music  foto  web sites another find buy,1
551,lol love song,0
873,969210 dislikes like dislike,0
1302,see back 2015 ask people got like song  seems like gangnam style copied style though  might yea,0
1296,like song  br,0
597,please visit channel,1
541,yea stil best wk song ever  br   thumbs think  br,1
1854,nature beautiful  need place tits video impress people,0
202,super rihanna,0
1438,href,1
626,14 year old boys trying enter music industry maybe dreamers  one  please give us one chance prove ourself  know things annoying hell sorry   anything get music heard  please visit channel subscribe like thumb comment everyone see made song called  wan na play game please take look channel thankss,1
1309,thumbs   39  watching 2015,0
1522,check video youtube,1
1494,check video youtube,1
359,person loves real music listen  quot  cruz supat  quot   br   awesome fuck    eminem used,0
1613,treu detective alternate ending,1
169,holy crap  800000000 views,0
1287,thumbs fefefefefegelein brought u,1
1180,fuckin love song   br    br    br      39  sexy know,0
1831,hey  nerdy peach new youtuber would mean absolute world could check em   lt  3 hope like,1
698,check bands page youtube killtheclockhd  check original songs including  quot  disguise  quot,1
1843,would rather hear propa explicit gangsta rap insted garbage  song trash,0
914,ehi guys subscribe channel  new youtuber play minecraft thanks guys   subscribe,1
857,thumbs u checked video see hw views got,0
1892,almost 1 bil   wow  gs sucks  opinion,0
1558,best song ever,0
1022,pray little psy,0
297,lol thats guy animal planet lost  girl megan fox think hahah,0
1391,please suscribe bored 5 subscribers try get 20,1
1541,subscribe u think  quot  swag  quot  fucking stupid,1
398,hello friends  young 15 year old rapper trying make something nothing  please take second life check videos help reach dreams  god bless,1
553,subscribe channel recording fifa 15 goals watch,1
1449,check video youtube,1
389,hay honesty wright 12year old love song thank makeing song love song much sometime harts get breaken people kill self go cazzy love much thanks keep go make sure dream comeing rule good luck,0
671,best song eva,0
0,447935454150 lovely girl talk xxx,1
167,spousal abusue cool   39  great,0
526,remember torunament like today,0
604,check playlist youtube,1
15,href,1
32,one best songs music history,0
1211,love songs,0
1781,man beautiful,0
682,shakira love,0
990,many views,0
1290,world shuffle,0
1252,best song ever  br,0
1815,katy perry sing shit  hear autotune,0
256,39  believe watched brand new adult video clip rihanna screwing black basketball player check video right wish  crazycelebnewseupn,1
348,ladies  check link    39  find hottest hairstyles latest trends women  go site   39  upgrade hairstyles fashion senses higher level    39  get left behind     gt  googlbxrosr,1
1586,hey guys  mom said got 100 subs christmas get kitten always wanted kitten please watch videos like subscribe like   please mean comments,1
1469,like subscrib watch 2015,1
1527,check video youtu,1
770,hey music fans really appreciate take time read  check music    39  15 year old boy dreaming successful musician music world  lots covers  piano covers    39  money advertise  simple thumbs comment  comment videos subscription would step forward  seconds life   39  regret    thank u people give chance,1
1416,check playlist youtube  tried,1
1297,wow dance show,0
794,watched large amount views convinced girl hot,0
847,hey everyone   started first yt channel would grateful peoples could check first clip bf4  give advice video could improve  also sure go check see im  thanks time    haters  hate  win,1
288,coffee  lovers  please  read  check song wrote sing tube called coffee lovatype coffee lova like spell already tube hit enterthen look video titled coffee lova hit enter blast,1
1270,views nikki minaj anaconda,0
345,hey everyone check channel leave like subscribe please song want post name comments get   thanks,1
1041,fuck keeps updated  comments   5 minutes ago  song   2 years 4 months ago,0
923,mix  psy  gangnam style   mv  psy  gangnam style   mv,0
171,love song,0
1316,omg,0
784,hello everyone  intention spam truly sorry anyone annoyed please hear  rapper  singer  music producer song writer making music  eight years exact  enjoy making types music anyone listen    39  talking killing anyone importantly  focuses quality music  please check page    39  click away  thank nice day,1
991,omg 2 billion views,0
190,guys check extraordinary website called zonepacom  make money online start working home today  making  3000 per month zonepacom  visit zonepacom check  answer rehabilitate blushing limit  push depreciateds steel  beautiful selection edit range,1
1193,2 million view anymore,0
1754,love sooooooooooooong love katy perry,0
1143,party rock,0
947,think place promote channels comment section lol,0
779,subscribe channel,1
669,waka waka,0
439,subscribe channel x please   spare,1
628,guys check extraordinary website called moneygqcom  make money online start working home today  making  3000 per month moneygqcom  visit moneygqcom check  fragile swim enlist person  ice audit frequent son  fantastic chance describes rate,1
718,quot  help humanity sign link wholehearted support say  quot   quot  discrimination  “ united stand “ bring change together  impossible says possible  quot  winners success  cheers loving brothers sisters  please share link facebook support discrimination  tinyurl  dot  com  slash  mxh2y77 fear none god,1
880,sub channel,1
44,check playlist youtube,1
280,share like page win hand signed rihanna photo    fb  fans rihanna,1
1043,5million comments 279898 youtube users  5million fake account psy hacked youtube,0
1163,awesome song needed 4 years reach 800 mil views tango switch bitch needed 1 year  fairrrrrrr,0
1358,check video youtube,1
1570,everyone please go subscribe channel loon videos,1
472,remember song,0
1500,subscribe channel yo  dj feelz,1
291,getting 1billion views  holy moly,0
1451,check dance videos     39  disappointed    rel  nofollow  class  othashtag  href     kinglothedancer,1
216,check fantasy music right      gt  the1fantasy good music man,1
891,suscribe channel please xd lol,1
1118,haha funny see salt westerners top views youtube goes video dont even understand  keep salt,0
1215,5 years,0
1317,39  guys jacket  1 sleeve sleeveless arm,0
875,omg oldspice spraytan party commercial omg  sitting  real thing  omg,0
456,39  think song ever get old,0
660,1 753 682 421 gangnam style,1
111,charlie lost,0
372,super,0
97,rap  cool rihanna  sttuupid,0
1774,wow sexy xd,0
1203,views    39  90000,0
527,thank  please give email,1
1371,check video youtube,1
1185,time 2011 shirt cool,0
1588,take break katie help reach 100 subscribers month  new music free downloads,1
296,subscribe u love eminem,1
702,please check video called  quot  love mind master  quot  thanks,1
17,check channel nice beats,1
123,check new hot video dante b called riled,1
943,check men put allot effort music unfortunatly many watch,1
979,viewed video world,0
795,peoples earth  seen perform every form evil leisure  cease reveling hate  behold  murder innocent day night plot evil neighbor  stand rights commit abomination clap hands wickedness celebrated openly streets   perverse abominable generation  shall repay   hear word lord  trumpetcallofgodonline  co,1
206,fav,0
762,subscribe   subscribe back,1
936,justin bieber  gay,0
696,subscribe  amp  like watch  v5tu9gn1l310,1
725,shakira best,0
1499,check video youtube,1
691,check covers please,1
1055,views queen michael jackson  2 billion views omg,0
641,guys check extraordinary website called zonepacom  make money online start working home today  making  3000 per month zonepacom  visit zonepacom check  plausible summer submits behavior  grass check peaceful seat  country strategizes edge,1
1814,glad know im one knows katheryn birthday today   happy birthday katy  sister   seriously birthday,0
1864,katy perry songs best songs women artists,0
178,amazing song,0
1429,check video youtube  opponents mm  br    br    br    br    •  ••••¥¥£££  br,1
1546,nezo ed  br   like  amp  share page facebook please,1
1775,looking new music listen check cece song called dead2me itunes music video right youtube,1
1020,loool nice song funny one understands   love,0
575,nice,0
1658,wow nice congrasulation live much,1
921,5 milions comentars 2 bilion views,0
12,alright ladies  like song  check john rage    39  smoking hot rapper coming game    39  better eminem lyrically    39  hotter  hear songs channel,1
81,like comment type 1337,1
1375,check video youtube,1
1813,like  katy perry 600606,0
1512,check video youtube  old track still bad,1
764,please  check channel   subscribe back,1
1420,like comment still jam song 4 years,1
292,best song,0
4,hello   39  palastine,1
1830,please look dhg songs playlist bunch amazing songs,1
442,rihanna looks beautiful red hair,0
985,people  new network like fb  register also free  difference get paid sharing  commenting liking posts one  waste time fb sharing paid   register make also money everyday posts   wellcome everyone,1
1065,come watch video called odowd crowd zombie movie part 1,1
1003,please friend read book repass,1
298,song true insane boys girl true people say guy never girl boys liers stop treating us girls way suck,0
511,nice song,0
1147,awsome  br,0
1677,really want video get 1 billion views  would amazing,0
1028,002 u see camera man glasses,0
29,rihanna absolutely gorgeous video,0
1713,follow instagram bigboss286,1
1627,sorry katy perry  weird  still love  lt  3,0
1531,man check raps channel im better rapper nigger fools,1
1268,memories,0
1029,comment wrong,0
1873,check video youtube  facebook lhudygirlamaya,1
1034,people say  song old  point listening  suck  stfu enjoy music   mom old still listen right,0
321,check channel rap hip hop music,1
55,subscribe secret videos,1
1554,every bady yust good time,0
1442,like comment reason,1
1514,check video youtube,1
1750,playing song baby belly started dance  sooooo cute  take song cause copy right add youtube made song  still sooo cute baby danced song lmfao,1
661,fucking bitch,0
605,hey guys love check girl name cause knows dance search ej ba dancing,1
1718,nice song,0
227,39  admitting killed girlfriend,0
1510,hi everyone cool check sexy know,1
1068,wow video viewed youtube video  second comes justin bieber baby smh world come,0
494,nice vídeo shakira good,0
126,2010,0
1619,hi      ’ twin melody 17 year old twins   covers   cover birthday katy perry   please take 1 second watch   thanks  merci  gracias  danke  obrigado  grazie …      lt  3 xx nice day,1
1626,follow watch videos   follow watch videos   follow watch videos   follow watch videos   follow watch videos   follow watch videos   follow watch videos,1
1124,mind  checking views,0
1092,follow 4 follow vaahidmustafic like 4 like,1
543,like song,0
362,hi guys   check remixes   thanx   39  great   swag,1
686,god hot,0
1465,check playlist youtube,1
399,beautiful song,0
142,watch  varkglzjqup0 like comment share video em win     ytma,1
1871,great song  know katy buys views,0
1631,like gorlingoltz syndrome support community  alone,1
1825,katy perry  roar  official   soundsofsunday  music,0
1081,youtube money,0
437,best  song  ever,0
1033,dumb guy  2 billion views 7 million people earth    also  know 11 equals  111  smartie pants,0
96,eminem ginius stop,0
1497,check video youtube,1
1348,subscribe plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1
1293,shuffling way lmfao  like one  wish could shuffle like crazy dudes,0
520,love  p,0
1700,fucking shit  first notes  becomes clear  complete utter shit  may god come cleanse earth complete utter idiocy humankind,0
1114,think drunk   x,0
113,need instagram followers photo likes  check igblastcom get em minutes,1
369,favorite song,0
1421,subscribe,1
1551,check shit channel  br    br    br   subscribe like,1
208,check video youtube,1
803,check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape,1
1385,subscribe  leave name subs back,1
411,love eminem  lt  3,0
276,ayyy u guys please check rap video im 16 n im juss tryna get love please chrck thank u,1
1013,im rappersongwriter  check video please  also subscribe thanks   tell think,1
465,like,0
1064,stupid humanity,0
1628,big fan song video awesome,0
346,want make easy money  check page tvcmcadavidweebly  com dont miss opportunity,1
1779,like page please  ¬iftfbpagefaninvite  amp  actorid1442646731,1
377,4th watched video youtube  hes 21 subscribed channel youtube  recentley surpassing justing bieber less 100 subs away beating taylor swift,1
228,check tube keithlinscotts one word keithlinscotts tube com,1
443,857482940 views awesome,0
160,video kinda close 1 million views  br,0
154,guss song one worst fears life  someone abusive towered live,0
1548,subscribe channel,1
1848,katy perry  roar  official   love song video katy perry rocks wahoo,0
422,love song,0
1343,like comment watching 2004,1
486,love shakira,0
1325,check video youtube,1
664,like,0
824,subscribe like comment,1
1770,cmon katy close 14000000 subscribers  come another hit like happen,0
1169,always favorite song  br   favorite part  href    340     href    411   video,0
129,song nice,0
238,go check eminem survival,1
1618,paused music  clip  movie,0
1571,like comment reason,1
643,subscribe,1
215,check cover love way lie please,1
1359,check video youtube,1
542,liked  br,0
1409,check video youtube,1
1101,come check new youtube chhanel  going posting daily,1
817,hey  check new website   site kids stuff  kidsmediausa  com,1
656,beutiful,0
555,subscribe wil subscribe back,1
1741,awesome video one favorite songs,0
610,check video youtube,1
159,tell us title like subscribe music fgw please,1
11,love song,0
896,one video channel brother,1
733,ways make money 50k per month search google  gt   gt  9nlmemakemoneywithoutinvestment1,1
148,check video youtube   href     eminem ft rihanna  love way lie,1
318,hey mes   39  young coming rapper wan na get music heard know spam wont get fame  moment got way getting little attention please favour check channel drop sub enjoy  im getting started really appreciate take time leave constructive criticism already got 200 subscribers 4000 views first vid ive told potential,1
205,rihanna beautiful amazing love much forever riri fan,0
1528,lmfao crazy dope    check music channel minute  would mean lot  much love,1
904,videos half way decent  check want,1
652,subscribe channel    lt  3,1
79,megan fox,0
1230,lets party,0
1614,new makeup transformation integrated lookalike feature available ver 113  know look like  install update version makeup transformation visit google play,1
888,check first video,1
68,check channel funny skits  thanks,1
844,dafuq korean song big usa  mean support koreans  last time checked wanted bomb us,0
546,amazing song,0
1486,subscribe channel  br   tweet  amp  follow twitter therealterrell  br   follow back,1
467,voice sounds weird plus   39  cute blonde,0
1534,check video youtube,1
726,nice,0
1747,esyest money ever  join team,1
70,please read please  country singer trying become someone  would like videos please  type  boys round country girl  computer  wasting tears et  please subscribe like,1
1206,likeeee,0
559,wanderfol love miusic,0
868,im check much views,0
579,underrated better  br   katy perry   saying katy bad meaning songs  shakira  br   meaningful songs songs bring memories vibe   39  miss   br,0
693,echa un vistazo la remezcla   check remix  miley cyrus  wrecking ball  house edm remix  miley cyrus  wrecking ball  vincent remix   click  enlace  suscríbase    click  link  subscribe,1
466,check playlist youtube,1
801,check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape       check new mixtape,1
407,maybe one probably read  case put  quot  thumbs  quot  others see  started rapping seriously  type lunden 1990 video  simple button  help dreams come true  people ignore   39  listen subscribe thank god bless,1
1881,love song,0
1720,sheep  period  terrible music,0
260,know maybe one read please type  quot  deazy99  quot    39  rapper dream  know must see like millions everyday please check music subscribe   39  like thank  would love nothing decent following youtube people anyone reading could give  quot  thumbs  quot  might see simple button press could make dream come true  thank time  amp  may god bless,1
782,check new video,1
224,megan fox,0
1269,lovee,0
1642,looks fun good song,0
606,want win money hopme click  href      39  work 100100,1
1461,check video youtube,1
1221,sooooo many downs,0
818,subscribe channel,1
1394,hey  subscribe peace world,1
993,follow twitch enter keyword  5800 chance winning really nice expensive gun csgo sell steam market,1
14,boyfriend charlie tv show lost,0
1683,song good got overplayed hell radio,0
182,like,0
197,2015,0
523,lt  3 song muchshakira really good artist,0
846,sub 4 sub please like comment want succesfull youtube pplease like comment subscribe takes 10 seconds please subscribe ill subscribe back thanks,1
1106,getting old,0
1805,rapid facebook   free version colors characterized fast beauty download,1
1759,eye tiger   champion  seems like katy perry using titles old rock songs lyrics,0
1250,best song ever made swear  still hear even doe old   else,0
440,check videos guy    hope guys good laugh,1
869,first comment chuck norrus ovbiously,0
838,subscribe free android games  apps,1
683,beautiful,0
1091,awesome smart    sucscribe,1
201,wish guy   39  protective geeze,0
104,yo know nobody probably even read  ’ gon na type way hope least one person   39  rapper dream  know   39  like 200k world please check music subscribe  want  thanks  would love nothing decent following youtube  anyone  reading could press  quot  thumbs  quot  people see simple button press  could make dream come true   thank,1
1577,vote sones please  vips  please help us   gt    lt,1
1550,hey plz check music video  thanks,1
708,ouf ouf ouffffffffffffffffff,0
983,tried new social network tsu  new social network special thingyou share posts well fb twitter even get paid registr,1
813,hey guys check new channel first vid us monkeys    monkey white shirt  please leave like comment please subscribe,1
1525,check youtube channel rap,1
773,hi  check share songs,1
1280,shake golden black robot really partying,0
343,terrance  thank serving country   quot  like  quot   quot  subscribe  quot,1
608,could spanish people understand   br    br   way   39  subscribe brake things  br    br,1
241,check leandrus  playtime   39  awesoooome,1
1560,check free stuff watching videos filling surveys  br    br    href,1
1846,love    u make smile im sad cheer beautiful songs    lt  3,0
155,watch youtube video  quot  eminem ytma artist year  quot  plz share vote,1
356,hey mes   39  young coming rapper wan na get music heard know spam wont get fame  moment got way getting little attention please favour check channel drop sub enjoy  im getting started really appreciate take time leave constructive criticism already got 200 subscribers 4000 views first vid ive told potential,1
261,hey guys please spent one minute   im singer srilanka im 18 year   39  old  sooo like great singer one day hope would happen really life  view videos rate let know voice please help us guys closer living dream    really know   39  helped read comment heshe understand feeling  thanks guys lv u really much  subscribe channel onece thank u,1
1659,7 bilion poeple earth stop dumb,0
1610,help click subscribe mai nguyen  thank,1
40,im gon na share little ryhme canibus blows eminem away quadrillion times especially categories intelligent things mind  learned rapped forgot eminem spit first rymeluv ya linz 4e,1
1314,party da tonight,0
1275,dang dat little kid gat moves,0
894,ching ching ling long ding ring yaaaaaa ganga sty fuck,0
1201,love song makes wan na dance,0
246,amazing song,0
659,perfect,0
137,song better monster eminem,0
1772,honest opinion  mediocre song  nothing unique special music  lyrics voice  nothing memorable like billie jean beat  millions fans reply hate comments  know democracy people free see want  right express opinion  please reply dumb comments lie  like watch   came see buzz  661 million views    like saw  ok,0
504,check video youtube,1
1260,song fu cking awesom,0
1584,nice,1
1672,great song go katy,0
1612,thanks video know nokia phones survive plane crash,0
946,check channel please  singing covers,1
277,come subscribe channel     please,1
1832,00  39 im pretty sure tiger wanted hug,0
1693,loves vena  trojmiastoplvenabustaxio59253html,1
584,hi  nice song shakira   sorry bad brazilian,0
972,please subscribe,1
1745,else would give katy perry good old mighty roar,0
156,made five years ago people still   39  understand message song conveying    39   understand domestic violence game  women like fictional one video exist  living lives man abuses  still chooses stay love  sexual feeling gives  quite sad  actually,0
212,cried song bringing back hard memories,0
1472,check video youtube,1
213,subcribe us subscribe back,1
1304,party rock due duel,0
1888,please subscribe us thank,1
192,good music,0
1102,hav absolutely idea saying  even language,0
1640,please share help friend  thank much,1
1063,little kidz like 7 8 billon people earth 7 8 millonget facts straight posting comments,0
460,whose watching 2015 hi5,0
562,pleasant hear  haha  good,0
1780,video racist    animals,0
630,stop wasting time get paid mess around facebook twitter  get paid upto  25  35 hour  4netjobscom work comfort home  currently hiring people world  wide range social media jobs sites facebook  twitter youtube    39  need prior skills experience begin work immediately  easily make  4000  5000 monthly income…only 4netjobscom,1
1782,want win borderlands presequel  check channel,1
535,heard 6 years old still love,0
349,hi bangladesh,0
1202,good  like,0
317,hey guys guys please subscribe channel    39  young rapper really dedicated post video everyday  post verse  16 bars   part song  everyday improve   39  365 days  right   39  day 41   39  whole year without missing one day guys please subscribe follow journey dream watch improve  really means lot thank      39  let promise     39  lyrical keep real,1
1381,party next share,1
809,wow,0
1709,gt  attention katycats  katy leads 7 noms year mtv ema  vote daily  tv  mtvema  comvote  delete spaces  thumbs share fb,1
1010,2 billion views piece shit   r e  u  k n g  e,0
1374,check playlist youtube  י  br    br    br    br,1
720,part 2 holy mary  pray us holy mother god  pray us holy virgin virgins  pray us mother christ  pray us mother divine grace  pray us mother pure  pray us mother chaste  pray us mother inviolate  pray us mother undefiled  pray us mother amiable  pray us mother admirable  pray us mother good counsel  pray us mother creator  pray us mother redeemer  pray us,1
1086,follower please,1
1490,check playlist youtube,1
1557,one makes wan na party like lmfao  wan na rage every time one songs comes  band  quot  rocks inc  quot  kids know party,0
384,love lie good,0
870,behold viewed youtube video history ever,0
1696,big fan love,0
214,song bad,0
1598,hi guys  check awesome edm  amp  house mix   thanks lot,1
1405,like comment watching 2015 2016,1
243,know maybe one read please type  quot  deazy99  quot    39  rapper dream  know must see like millions everyday please check music subscribe   39  like thank  would love nothing decent following youtube people anyone reading could give  quot  thumbs  quot  might see simple button press could make dream come true  thank time  amp  may god bless,1
363,please check youtube channel  uploaded first youtube video please check  regret,1
364,eminem best rapper time,0
1491,check playlist youtube  pl,1
961,look channel make minecraft pe lets play,1
1869,love subscribed,1
1476,check video youtube,1
819,turned mute soon came wanted check views,0
684,shakira beautiful,0
436,know sean kingston got famous   39  look kid hard   hit message inbox subscribe check channel  sounds fair,1
821,u shouldd check channel tell next,1
1666,maybe best music video last 15 years  pop music done folks,0
383,love eminem,0
1760,perfect wonder,0
1828,people believe illuminati stupid people believe 911 made american government,0
1737,hi beaties  made new channel please go check subscribe enjoy,1
557,5 years soon,0
1329,cool    39  heard,0
250,love thisthe talents eminem skylar  works well together,0
1326,df lauren bennett,0
1107,please subscribe,1
1342,good party,0
1200,love song makes wan na dance,0
316,hello  made one eminem song channel  could guys put like please    39  need subscribe  thanks,1
1543,abomination  subscribe agree   party channel  cool lights,1
1533,like comment,1
1066,know song sucks dick need use google translate know fuck saying,0
595,check playlist youtube  central,1
71,check video youtube,1
1437,check video youtube,1
1690,selfie alert,0
191,guys check extraordinary website called zonepacom  make money online start working home today  making  3000 per month zonepacom  visit zonepacom check  view disclose macho lift  letter frame thundering cause  talk prevent conscious memory,1
998,2126521750 views,0
1098,new goal  3000000  let go,0
1307,check video youtube,1
834,marketglory  comstrategygameandrijamatf earn real money game,1
1181,shuffle hard made earthquake nepal,0
332,please check video called  quot  love mind master  quot  thanks,1
1716,find make freakin jungle,0
1467,check playlist youtube  hbbhhhgh,1
1377,check video youtube,1
1515,hi everyone  like music  check music channel  lexis band uploading songs covers soon   39  miss  please subscribe help us lot  takes one click    gt,1
1450,hello russia comes channel subscribe,1
1308,could finally spongebob started yesterday xd,0
51,2nd best song im gone  amp,0
739,wats good go check music da channel ik yall got,1
566,cutie girl beautiful song,0
510,uncle said stop smoking comment gets 500 likes  please like comment  thanks,1
1542,tuto subscribe channel sign 17 l please thank   39  anything sign lot good video usually,1
572,gusttavo lima você não conhece  br   check,1
37,fuck eminem  bieber best  lt  3,0
754,check irish guys cover avicii   39  wake  search   quot  wake fiddle silly  quot  worth listen gorgeous fiddle player,1
60,love way lie   quot,0
470,still watching 2015,0
1113,world record youtube video views       xd,0
1148,wow       increible song,0
563,love,0
242,check video youtube,1
35,check video youtube,1
1886,please click link,1
1423,video 800m views  br   channel got 3m subscribers,1
1082,2 billion shit,0
518,pisses bit blank space views  868 mio   meh,0
1436,check playlist youtube,1
624,guys check extraordinary website called firepacom  make money online start working home today  making  3000 per month firepacom  visit firepacom check  lake  duzafizz  singlewave  spourmo  burder  colorful  claster  incandescent  ambitious  winooze  absorbing  macabre  crestboot  boxium  womanly  tan  ybuwyn  forgetful  pepelexa  zealous,1
642,check channel,1
1005,still best,0
251,share video  song beat psy  gangnam style,1
1518,sup gus video people loves party rock thanks watching please subscribe,1
1474,check video youtube,1
915,hi everyone  like music  check music channel  lexis band uploading songs covers soon miss  please subscribe help us lot  takes one click    gt,1
1247,love song much,0
1312,hate laura bennett comes,0
1120,imagine guy put adsense views  u could pay ur morgage,0
1127,please like frigea marius gabriel comment,1
574,5 years ago damn,0
1729,popular video youtube,0
1667,love katy perry  lt  3  lt  3,0
1456,check playlist youtube,1
125,love way lie  driveshaft,0
175,love mom,0
1396,check video youtube,1
